opa_row_id,parcel_number,location,unit,BUILDING_ID,match_method,match_distance_ft,opa_residential,opa_commercial,opa_vacant,units_exact_record,units_min_record,unit_record_method
47558,41300800,1313 N 55TH ST,,1467064,within,0.0,1,0,0,1.0,1,single_family_1
47559,402121000,2660 S FELTON ST,,1534121,within,0.0,1,0,0,1.0,1,single_family_1
47560,102153900,1656 E WALNUT LN,,1099326,within,0.0,1,0,0,1.0,1,single_family_1
47561,551152500,3017 UNRUH AVE,,1328550,within,0.0,1,0,0,1.0,1,single_family_1
47562,364235700,2915 WILDER ST,,1416630,within,0.0,1,0,0,1.0,1,single_family_1
47564,393404600,2516 S DARIEN ST,,1532681,within,0.0,1,0,0,1.0,1,single_family_1
47566,202068800,2020 N FRANKLIN ST,,1055829,within,0.0,1,0,0,1.0,1,single_family_1
47567,301232900,1905 CARPENTER ST,,1448020,within,0.0,1,0,0,1.0,1,single_family_1
47568,888116294,1600-18 ARCH ST,1202,1466270,within,0.0,1,0,0,1.0,1,single_family_1
47569,561527800,1612 GRIFFITH ST,,1346679,within,0.0,1,0,0,,2,multifamily_unknown
47570,871000456,7274 HANFORD ST,,1245286,within,0.0,1,1,0,,1,residential_unknown
47572,881001264,5131 HAZEL AVE,,1529824,within,0.0,1,0,0,,5,apartment_gt4_unknown
47573,621400600,5201 OAKLAND ST,,1316640,within,0.0,1,0,0,,2,multifamily_unknown
47574,632044002,502 PARKHOLLOW LN,,1355320,within,0.0,1,0,0,1.0,1,single_family_1
47575,344321600,817 ATWOOD RD,,1387193,within,0.0,1,0,0,1.0,1,single_family_1
47576,631263000,816 GRIFFITH ST,,1350674,within,0.0,1,0,0,1.0,1,single_family_1
47577,501150000,7911 MICHENER AVE,,1136814,within,0.0,1,0,0,1.0,1,single_family_1
47578,552099100,4115 PASSMORE ST,,1310813,within,0.0,1,0,0,1.0,1,single_family_1
47579,882666900,418-26 RHAWN ST,,1251781,within,0.0,0,1,0,0.0,0,non_residential
47580,622190400,4034 CRESTON ST,,1278653,within,0.0,1,0,0,1.0,1,single_family_1
47581,332274400,4123 LAWNDALE ST,,1192855,within,0.0,1,0,0,1.0,1,single_family_1
47582,541201900,6612 KINDRED ST,,1317832,within,0.0,1,0,0,1.0,1,single_family_1
47583,392131100,549 TREE ST,,1384572,within,0.0,1,0,0,1.0,1,single_family_1
47584,513160900,5620 WHITBY AVE,,1538909,within,0.0,1,0,0,1.0,1,single_family_1
47585,351128300,929 MARCELLA ST,,1263062,within,0.0,1,0,0,1.0,1,single_family_1
47586,442234200,932 N 50TH ST,,1411750,within,0.0,1,0,0,1.0,1,single_family_1
47587,331305700,3140 CUSTER ST,,1072774,within,0.0,1,0,0,1.0,1,single_family_1
47588,652012700,4107 STANWOOD ST,,1238221,within,0.0,1,0,0,1.0,1,single_family_1
47589,272090300,4235 REGENT SQ,,1426747,within,0.0,1,0,0,1.0,1,single_family_1
47590,888500922,410 S FRONT ST,408,1459661,within,0.0,1,0,0,1.0,1,single_family_1
47591,651139700,4738 SHEFFIELD AVE,,1283095,within,0.0,1,0,0,1.0,1,single_family_1
47593,214041118,607 HAGNER ST,,1131673,within,0.0,1,0,0,1.0,1,single_family_1
47594,31094700,6038 LOCUST ST,,1377107,within,0.0,1,0,0,1.0,1,single_family_1
47595,34038300,5821 HOFFMAN AVE,,1432816,within,0.0,1,0,0,1.0,1,single_family_1
47596,604157100,5827 SANSOM ST,,1522942,within,0.0,1,0,0,1.0,1,single_family_1
47597,612262400,5707 N MARSHALL ST,,1088677,within,0.0,1,0,0,1.0,1,single_family_1
47598,631109004,7736 ROCKWELL AVE,,1270434,within,0.0,1,0,0,,2,multifamily_unknown
47599,561184800,7728 LORETTO AVE,,1272566,within,0.0,1,0,0,1.0,1,single_family_1
47600,501190200,7975 PROVIDENT ST,,1092057,within,0.0,1,0,0,1.0,1,single_family_1
47601,542188800,6832 LYNFORD ST,,1303582,within,0.0,1,0,0,1.0,1,single_family_1
47602,141000027,651 N PARK AVE,,2001260,within,0.0,1,0,0,1.0,1,single_family_1
47603,132227200,4441 N 20TH ST,,1190160,within,0.0,1,0,0,1.0,1,single_family_1
47604,61096300,4324 WALLACE ST,,1439761,within,0.0,1,0,0,1.0,1,single_family_1
47605,411447700,6419 TULIP ST,A,1241779,within,0.0,1,0,0,,2,multifamily_unknown
47606,344105100,6453 MORRIS PARK RD,,1476053,within,0.0,1,0,0,1.0,1,single_family_1
47607,81000012,342 S HICKS ST,D,1551098,within,0.0,1,0,0,1.0,1,single_family_1
47609,222223100,7127 BOYER ST,,1082906,within,0.0,1,0,0,1.0,1,single_family_1
47611,363247800,1510 S WOODSTOCK ST,,1481899,within,0.0,1,0,0,1.0,1,single_family_1
47612,591064500,842 E PRICE ST,,1159423,within,0.0,1,0,0,1.0,1,single_family_1
47613,56200410,850 N 4TH ST,4,1058264,within,0.0,1,0,0,1.0,1,single_family_1
47614,251078900,2655 E ANN ST,,1049876,within,0.0,1,0,0,1.0,1,single_family_1
47615,432218400,1232 W BUTLER ST,,1179531,within,0.0,1,0,0,1.0,1,single_family_1
47616,344273000,1209 MARLYN RD,,1484454,within,0.0,1,0,0,1.0,1,single_family_1
47617,303039420,1908 NAUDAIN ST,,1432194,within,0.0,1,0,0,1.0,1,single_family_1
47618,395323400,2834 S 12TH ST,,1381442,within,0.0,1,0,0,1.0,1,single_family_1
47619,561536000,2316 GRIFFITH ST,,1396068,within,0.0,1,0,0,1.0,1,single_family_1
47620,433021900,1329 KERBAUGH ST,,1215352,within,0.0,1,0,0,1.0,1,single_family_1
47621,324151400,1627 N NEWKIRK ST,,1033939,within,0.0,1,0,0,1.0,1,single_family_1
47622,61102804,4704 WALLACE PL,,1503532,within,0.0,1,0,0,1.0,1,single_family_1
47623,461141400,4631 KINGSESSING AVE,,1502704,within,0.0,1,0,0,1.0,1,single_family_1
47624,551393100,3211 PRINCETON AVE,,1252296,within,0.0,1,0,0,1.0,1,single_family_1
47625,622391300,5317 GILLESPIE ST,,1285488,within,0.0,1,0,0,1.0,1,single_family_1
47626,401233700,6329 REGENT ST,,1425584,within,0.0,1,0,0,1.0,1,single_family_1
47627,221256200,6650 CHEW AVE,,1099913,within,0.0,1,1,0,,1,residential_unknown
47628,401255900,6305 KINGSESSING AVE,,1506134,within,0.0,1,0,0,1.0,1,single_family_1
47629,272025300,4431 SANSOM ST,,1483252,within,0.0,1,0,0,1.0,1,single_family_1
47630,888062470,901 N PENN ST,F1008,1033228,within,0.0,1,0,0,1.0,1,single_family_1
47631,642109200,3404 ALDINE ST,,1226917,within,0.0,1,0,0,1.0,1,single_family_1
47632,41128300,33 N CONESTOGA ST,,1450712,within,0.0,1,0,0,1.0,1,single_family_1
47633,571000800,2596 WINCHESTER AVE,,1242590,within,0.0,1,0,0,1.0,1,single_family_1
47634,313013200,2645 E NORRIS ST,,1073979,within,0.0,1,0,0,1.0,1,single_family_1
47635,551289600,2932 DISSTON ST,,1330931,within,0.0,1,0,0,1.0,1,single_family_1
47636,331156900,714 E ONTARIO ST,,1010103,within,0.0,1,0,0,1.0,1,single_family_1
47638,561081015,7329 WHITAKER AVE,,1347847,within,0.0,1,0,0,1.0,1,single_family_1
47639,351136200,960 GRANITE ST,,1259642,within,0.0,1,0,0,1.0,1,single_family_1
47640,213044300,226 OSBORN ST,,1137815,within,0.0,1,0,0,1.0,1,single_family_1
47641,365403100,1416 CASTLE AVE,,1375359,within,0.0,1,0,0,1.0,1,single_family_1
47642,243059300,3851 FOLSOM ST,,1510141,within,0.0,1,0,0,1.0,1,single_family_1
47643,12303000,1022 FERNON ST,,1427803,within,0.0,1,0,0,1.0,1,single_family_1
47644,888113160,1101 WASHINGTON AVE,104,1421925,within,0.0,1,0,0,1.0,1,single_family_1
47645,452126500,2077 CLARENCE ST,,1010794,within,0.0,1,0,0,1.0,1,single_family_1
47646,321073800,2033 N CARLISLE ST,,1003557,within,0.0,1,0,0,1.0,1,single_family_1
47647,313082700,2021 E DAUPHIN ST,,1023678,within,0.0,1,0,0,1.0,1,single_family_1
47648,21619120,1200 S CLARION ST,B,1426309,within,0.0,1,0,0,1.0,1,single_family_1
47649,888151409,1709 WALLACE ST,1,1034540,within,0.0,1,0,0,1.0,1,single_family_1
47650,471074800,1753 W THOMPSON ST,,1525755,within,0.0,1,0,0,1.0,1,single_family_1
47651,562263400,1921 BENTON AVE,,1231743,within,0.0,1,0,0,1.0,1,single_family_1
47652,452111200,1933 E TIOGA ST,,1038753,within,0.0,1,0,0,1.0,1,single_family_1
47653,888039504,151 LAUREL ST,A,1009919,within,0.0,1,0,0,1.0,1,single_family_1
47654,365232500,1509 S BOUVIER ST,,1391970,within,0.0,1,0,1,,1,residential_unknown
47655,212464700,4821 TIBBEN ST,,1157628,within,0.0,1,0,0,1.0,1,single_family_1
47657,551343600,3349 TYSON AVE,,1246346,within,0.0,1,0,0,1.0,1,single_family_1
47658,133049700,334 W LOGAN ST,,1166691,within,0.0,1,0,0,1.0,1,single_family_1
47659,341253300,56 N FELTON ST,,1494983,within,0.0,1,0,0,1.0,1,single_family_1
47660,571230300,8801 BROUS AVE,,1305166,within,0.0,1,0,0,1.0,1,single_family_1
47661,871506890,622 S 60TH ST,,1499719,within,0.0,1,1,0,,1,residential_unknown
47662,406646200,7105 PHOEBE PL,,1435646,within,0.0,1,0,0,1.0,1,single_family_1
47663,888056310,301 RACE ST,405,1382022,within,0.0,1,0,0,1.0,1,single_family_1
47664,406600200,2821 BITTERN PL,,1454225,within,0.0,1,0,0,1.0,1,single_family_1
47665,261061500,1607 PACKER AVE,,1429239,within,0.0,1,0,0,1.0,1,single_family_1
47666,261033200,1606 RITNER ST,,1384193,within,0.0,1,0,0,1.0,1,single_family_1
47667,888111304,2200-28 ARCH ST,303,1384397,within,0.0,1,0,0,1.0,1,single_family_1
47668,562047900,2210 STANWOOD ST,,1226950,within,0.0,1,0,0,1.0,1,single_family_1
47669,888113952,1100 S BROAD ST,612C,1460805,within,0.0,1,0,0,1.0,1,single_family_1
47670,888153854,1911 GREEN ST,6,1040601,within,0.0,1,0,0,1.0,1,single_family_1
47671,394199510,1920 S JESSUP ST,,1515796,within,0.0,1,0,0,1.0,1,single_family_1
47672,102190000,1708 WYNSAM ST,,1135242,within,0.0,1,0,0,1.0,1,single_family_1
47673,882014860,2327 E HUNTINGDON ST,,1068100,within,0.0,0,1,0,0.0,0,non_residential
47674,71457800,3140 ARBOR ST,,1057231,within,0.0,1,0,0,1.0,1,single_family_1
47675,642114400,3305 ALDINE ST,,1252041,within,0.0,1,0,0,1.0,1,single_family_1
47676,572113100,3217 HOLYOKE RD,,1316304,within,0.0,1,0,0,1.0,1,single_family_1
47677,871171900,1529 REED ST,,1453544,within,0.0,1,1,0,,1,residential_unknown
47678,364269800,1527 S BAILEY ST,,1373990,within,0.0,1,0,0,1.0,1,single_family_1
47679,352048200,1141 ROSALIE ST,,1226241,within,0.0,1,0,0,1.0,1,single_family_1
47680,33225100,1145 S 61ST ST,,1403019,within,0.0,1,0,0,1.0,1,single_family_1
47681,364017300,2231 WILDER ST,,1369322,within,0.0,1,0,0,1.0,1,single_family_1
47682,162294200,2337 W CUMBERLAND ST,,1188596,within,0.0,1,0,0,1.0,1,single_family_1
47683,281412100,2711 W SILVER ST,,1193169,within,0.0,1,0,0,1.0,1,single_family_1
47685,888114272,1100 S BROAD ST,309P,1460805,within,0.0,1,0,0,1.0,1,condo_account_1
47686,81108300,1924 WAVERLY ST,,1503872,within,0.0,1,0,0,1.0,1,single_family_1
47687,888081615,1900 RITTENHOUSE SQ,4B,1520163,within,0.0,1,0,0,1.0,1,single_family_1
47688,402087000,2541 S ROBINSON ST,,1463359,within,0.0,1,0,0,1.0,1,single_family_1
47689,71410100,2805 ORMES ST,,1066827,within,0.0,1,0,0,1.0,1,single_family_1
47691,452116900,2133 E TIOGA ST,,1039650,within,0.0,1,0,0,1.0,1,single_family_1
47692,482187800,2013 S 22ND ST,,1485193,within,0.0,1,0,0,1.0,1,single_family_1
47693,352239300,6156 REACH ST,,1323965,within,0.0,1,0,0,1.0,1,single_family_1
47694,552271600,6165 ERDRICK ST,,1230460,within,0.0,1,0,0,1.0,1,single_family_1
47695,552384500,6214 COTTAGE ST,,1238108,within,0.0,1,0,0,1.0,1,single_family_1
47696,582317800,431 DENSMORE RD,,1225926,within,0.0,1,0,0,1.0,1,single_family_1
47697,512024900,5231 REINHARD ST,,1509621,within,0.0,1,0,0,1.0,1,single_family_1
47698,41105050,518 N 54TH ST,,1441756,within,0.0,1,0,0,1.0,1,single_family_1
47699,102457800,7408 RUGBY ST,,1085529,within,0.0,1,0,0,1.0,1,single_family_1
47700,351131200,860 GRANITE ST,,1273650,within,0.0,1,0,0,1.0,1,single_family_1
47701,642026400,8014 TERRY ST,,1294553,within,0.0,1,0,0,1.0,1,single_family_1
47702,622295600,5429 CHARLES ST,,1244035,within,0.0,1,0,0,1.0,1,single_family_1
47703,604076600,5756 SPRUCE ST,,1455332,within,0.0,1,0,0,,2,multifamily_unknown
47704,172177600,5725 VIRGINIAN RD,,1158326,within,0.0,1,0,0,1.0,1,single_family_1
47705,43225300,5768 HADDINGTON LN,,1388928,within,0.0,1,0,0,1.0,1,single_family_1
47706,43230300,5727 HADDINGTON LN,,1468808,within,0.0,1,0,0,1.0,1,single_family_1
47707,393042600,633 MERCY ST,,1424366,within,0.0,1,0,0,1.0,1,single_family_1
47708,406321800,6536 GUYER AVE,,1434246,within,0.0,1,0,0,1.0,1,single_family_1
47709,611181900,6915 LAWNTON AVE,,1130275,within,0.0,1,0,0,1.0,1,single_family_1
47710,43031200,5821 W THOMPSON ST,,1537675,within,0.0,1,0,0,1.0,1,single_family_1
47711,352217900,5916 CRYSTAL ST,,1270029,within,0.0,1,0,0,1.0,1,single_family_1
47712,652239115,8736 GILLESPIE ST,,1283539,within,0.0,1,0,0,1.0,1,single_family_1
47713,243137300,3975 RENO ST,,1424479,within,0.0,1,0,0,1.0,1,single_family_1
47714,661288825,3963 CONSTANCE RD,,1276092,within,0.0,1,0,0,1.0,1,single_family_1
47715,662563500,3842 FAIRDALE RD,,1259923,within,0.0,1,0,0,1.0,1,single_family_1
47717,131038400,2129 W PACIFIC ST,,1196234,within,0.0,1,0,0,1.0,1,single_family_1
47718,421210700,213 LIMA ST,,1217728,within,0.0,1,0,0,1.0,1,single_family_1
47719,641138100,3003 SAINT VINCENT ST,,1315255,within,0.0,1,0,0,,2,multifamily_unknown
47720,888086286,1601 SPRING GARDEN ST,415,1048735,within,0.0,1,0,0,1.0,1,single_family_1
47721,313083400,2035 E DAUPHIN ST,,1024134,within,0.0,1,0,0,1.0,1,single_family_1
47722,591122000,1360 E RITTENHOUSE ST,,1136616,within,0.0,1,0,0,,2,multifamily_unknown
47725,321178300,1804 DIAMOND ST,,1007623,within,0.0,1,0,0,1.0,1,single_family_1
47726,622115900,1803 BRIDGE ST,,1243251,within,0.0,1,0,0,1.0,1,single_family_1
47727,621304200,2723 ELBRIDGE ST,,1315653,within,0.0,1,0,0,1.0,1,single_family_1
47728,162258600,2330 W YORK ST,,1179381,within,0.0,1,0,0,1.0,1,single_family_1
47729,11021800,239 WILDER ST,,1413561,within,0.0,1,0,0,1.0,1,single_family_1
47730,71401800,2835 B ST,,1057432,within,0.0,1,0,0,1.0,1,single_family_1
47731,395232000,2830 S MILDRED ST,,1469383,within,0.0,1,0,0,1.0,1,single_family_1
47732,172259200,6306 OGONTZ AVE,,1147298,within,0.0,1,0,0,1.0,1,single_family_1
47733,12010900,618 SEARS ST,,1465316,within,0.0,1,0,0,1.0,1,single_family_1
47734,22078500,540 QUEEN ST,,1465696,within,0.0,1,0,0,1.0,1,single_family_1
47735,532302600,937 FRIENDSHIP ST,,1267813,within,0.0,1,0,0,1.0,1,single_family_1
47736,193147600,3411 N REESE ST,,1074162,within,0.0,1,0,0,1.0,1,single_family_1
47737,642088200,3413 COTTMAN AVE,,1356794,within,0.0,1,0,0,1.0,1,single_family_1
47738,661156400,3286 CROMWELL RD,,1326448,within,0.0,1,0,0,1.0,1,single_family_1
47739,112154425,3220 N CARLISLE ST,,1198905,within,0.0,1,0,0,,2,multifamily_unknown
47740,882395700,7153-61 FRANKFORD AVE,,1241488,within,0.0,0,1,0,0.0,0,non_residential
47742,302144200,729 S 22ND ST,,1374990,within,0.0,1,0,0,,2,multifamily_unknown
47743,406294900,6828 DICKS AVE,,1399269,within,0.0,1,0,0,1.0,1,single_family_1
47744,412052700,4932 PRINCETON AVE,,1275269,within,0.0,1,0,0,1.0,1,single_family_1
47745,651000900,4733 PRINCETON AVE,,1264243,within,0.0,1,0,0,1.0,1,single_family_1
47746,412051500,4908 PRINCETON AVE,,1277402,within,0.0,1,0,0,1.0,1,single_family_1
47747,412052600,4930 PRINCETON AVE,,1275268,within,0.0,1,0,0,1.0,1,single_family_1
47748,412051400,4906 PRINCETON AVE,,1233698,within,0.0,1,0,0,1.0,1,single_family_1
47749,92198800,46 W HIGHLAND AVE,,1131504,within,0.0,1,0,0,1.0,1,single_family_1
47750,592135300,46 E WASHINGTON LN,,1094836,within,0.0,1,0,0,,2,multifamily_unknown
47751,521131100,5335 ARLINGTON ST,,1495260,within,0.0,1,0,0,1.0,1,single_family_1
47752,122140400,5308 WAKEFIELD ST,,1136743,within,0.0,1,0,0,1.0,1,single_family_1
47753,561217928,7537 HORROCKS ST,,1330196,within,0.0,1,0,0,1.0,1,single_family_1
47754,501355900,7538 E WALNUT LN,,1154270,within,0.0,1,0,0,1.0,1,single_family_1
47755,642171800,3504 SHELMIRE AVE,,1233844,within,0.0,1,0,0,1.0,1,single_family_1
47756,662092206,10806 PELLE CIR W,,1236368,within,0.0,1,0,0,1.0,1,single_family_1
47757,561350000,1121 SHELMIRE AVE,,1346230,within,0.0,1,0,0,1.0,1,single_family_1
47758,181202200,1125 E BERKS ST,,1073679,within,0.0,1,0,0,1.0,1,single_family_1
47759,881098400,111 W QUEEN LN,,1124877,within,0.0,1,0,0,,5,apartment_gt4_unknown
47761,281335800,2843 W ALBERT ST,,1176707,within,0.0,1,0,0,1.0,1,single_family_1
47763,888061388,3 N CHRISTOPHER COLUMBUS BLVD,MD307,1547036,within,0.0,1,0,0,1.0,1,single_family_1
47764,888520326,3900 FORD RD,21R,1541424,within,0.0,1,0,0,1.0,1,single_family_1
47765,622072700,1648 GRANITE ST,,1275045,within,0.0,1,0,0,1.0,1,single_family_1
47766,632243400,8504 FERNDALE ST,,1274768,within,0.0,1,0,0,1.0,1,single_family_1
47767,214280200,8724 WISSAHICKON AVE,,1083173,within,0.0,1,0,0,1.0,1,single_family_1
47768,151019700,815 N 16TH ST,,1031268,within,0.0,1,0,0,,2,multifamily_unknown
47770,181421300,833 LIVINGSTON ST,,1052762,within,0.0,1,0,0,1.0,1,single_family_1
47771,251249000,3067 E THOMPSON ST,,1047637,within,0.0,1,0,0,1.0,1,single_family_1
47772,551240200,3013 GLENVIEW ST,,1275519,within,0.0,1,0,0,1.0,1,single_family_1
47773,361274900,2540 MANTON ST,,1381168,within,0.0,1,0,0,1.0,1,single_family_1
47774,441181800,213 N PEACH ST,,1424676,within,0.0,1,0,0,1.0,1,single_family_1
47775,92000001,137 W MOUNT PLEASANT AVE,,1109757,within,0.0,1,0,0,1.0,1,single_family_1
47776,541117800,1420 HELLERMAN ST,,1229005,within,0.0,1,0,0,,2,multifamily_unknown
47777,888020081,1 QUEEN ST,15B,1528083,within,0.0,1,0,0,1.0,1,single_family_1
47778,152013100,2038 BRANDYWINE ST,,1070584,within,0.0,1,0,0,1.0,1,single_family_1
47779,394278900,1233 JACKSON ST,,1451546,within,0.0,1,0,0,1.0,1,single_family_1
47780,663186200,12407 BARBARY RD,,1242926,within,0.0,1,0,0,1.0,1,single_family_1
47781,581154800,1191 MOREFIELD RD,,1231912,within,0.0,1,0,0,1.0,1,single_family_1
47782,871510280,118 W GIRARD AVE,,1038637,within,0.0,1,1,0,,1,residential_unknown
47783,582065700,1858 SANFORD ST,,1277085,within,0.0,1,0,0,1.0,1,single_family_1
47784,593035500,42 W HAINES ST,,1146022,within,0.0,1,0,0,1.0,1,single_family_1
47786,582104100,634 LAWLER PL,,1336416,within,0.0,1,0,0,1.0,1,single_family_1
47787,11404700,545 SIGEL ST,,1412593,within,0.0,1,0,0,1.0,1,single_family_1
47788,604089000,5511 PINE ST,,1387736,within,0.0,1,0,0,1.0,1,single_family_1
47789,888150796,2401 PENNSYLVANIA AVE,11B27,1063193,within,0.0,1,0,0,1.0,1,single_family_1
47790,482279900,2325 S BONSALL ST,,1388017,within,0.0,1,0,0,1.0,1,single_family_1
47791,394451100,2236 S CLARION ST,,1484666,within,0.0,1,0,0,1.0,1,single_family_1
47794,211081600,248 PENSDALE ST,,1101696,within,0.0,1,0,0,1.0,1,single_family_1
47795,612098000,317 W NEDRO AVE,,1158157,within,0.0,1,0,0,1.0,1,single_family_1
47796,151101000,825 CORINTHIAN AVE,,1050588,within,0.0,1,0,0,1.0,1,single_family_1
47797,888001414,825 BAINBRIDGE ST,203,1537069,within,0.0,1,0,0,1.0,1,single_family_1
47798,641058300,8106 BROUS AVE,,1396469,within,0.0,1,0,0,1.0,1,single_family_1
47799,122257600,5615 NELSON ST,,1094728,within,0.0,1,0,0,1.0,1,single_family_1
47800,642169400,3404 SHELMIRE AVE,,1283070,within,0.0,1,0,0,1.0,1,single_family_1
47801,124066400,429 WINONA ST,,1166985,within,0.0,1,0,0,1.0,1,single_family_1
47803,171183000,1708 WIDENER PL,,1134613,within,0.0,1,0,0,1.0,1,single_family_1
47805,314107300,2116 E HAZZARD ST,,1023570,within,0.0,1,0,0,1.0,1,single_family_1
47806,888057458,220 W WASHINGTON SQ,S2,1381087,within,0.0,1,0,0,1.0,1,condo_account_1
47807,888057460,220 W WASHINGTON SQ,S3,1381087,within,0.0,1,0,0,1.0,1,condo_account_1
47808,321288000,2031 N 20TH ST,,1002017,within,0.0,1,0,0,1.0,1,single_family_1
47809,252184100,2067 BELLMORE ST,,1042697,within,0.0,1,0,0,1.0,1,single_family_1
47810,321233500,2023 N CLEVELAND ST,,1005281,within,0.0,1,0,0,1.0,1,single_family_1
47811,663150900,12645 DUNKS FERRY RD,,1325877,within,0.0,1,0,0,1.0,1,single_family_1
47812,11308700,1417 S 4TH ST,,1374512,within,0.0,1,0,0,1.0,1,single_family_1
47813,562055200,1900 ARTHUR ST,,1238838,within,0.0,1,0,0,1.0,1,single_family_1
47814,181125800,1034 E PALMER ST,,1059720,within,0.0,1,0,0,1.0,1,single_family_1
47815,651003000,4917 PRINCETON AVE,,1241654,within,0.0,1,0,0,1.0,1,single_family_1
47816,412051900,4916 PRINCETON AVE,,1233689,within,0.0,1,0,0,1.0,1,single_family_1
47817,651003100,4919 PRINCETON AVE,,1241656,within,0.0,1,0,0,1.0,1,single_family_1
47818,552262200,6258 ERDRICK ST,,1332434,within,0.0,1,0,0,1.0,1,single_family_1
47819,406319500,6432 GUYER AVE,,1521545,within,0.0,1,0,0,1.0,1,single_family_1
47820,541229400,6538 HORROCKS ST,,1323504,within,0.0,1,0,0,1.0,1,single_family_1
47821,172084300,5257 N SYDENHAM ST,,1160781,within,0.0,1,0,0,1.0,1,single_family_1
47822,521053400,5322 W COLUMBIA AVE,,1449860,within,0.0,1,0,0,1.0,1,single_family_1
47823,252066701,2042 E WILLIAM ST,,2001195,within,0.0,1,0,0,1.0,1,single_family_1
47824,394414000,2604 S ISEMINGER ST,,1438316,within,0.0,1,0,0,1.0,1,single_family_1
47826,365194700,1611 S 17TH ST,,1526623,within,0.0,1,0,0,1.0,1,single_family_1
47827,261022200,1528 WOLF ST,,1392893,within,0.0,1,0,0,1.0,1,single_family_1
47828,365215700,1427 S COLORADO ST,,1372756,within,0.0,1,0,0,1.0,1,single_family_1
47829,41295900,1412 N CONESTOGA ST,,1478029,within,0.0,1,0,0,1.0,1,single_family_1
47830,888560226,1715 TRACEY ST,B,1252511,within,0.0,1,0,0,1.0,1,single_family_1
47831,562174200,1710 FOX CHASE RD,,1282229,within,0.0,1,0,0,1.0,1,single_family_1
47832,291070300,2409 SEYBERT ST,,1073863,within,0.0,1,0,0,1.0,1,single_family_1
47833,364012200,2232 GERRITT ST,,1395253,within,0.0,1,0,0,1.0,1,single_family_1
47834,482105000,2247 JACKSON ST,,1526081,within,0.0,1,0,0,1.0,1,single_family_1
47835,292139700,1302 N DOVER ST,,1010137,within,0.0,1,0,0,1.0,1,single_family_1
47836,882963525,1206 CHESTNUT ST,,1508413,within,0.0,0,1,0,0.0,0,non_residential
47837,482149200,2215 S NORWOOD ST,,1517679,within,0.0,1,0,0,1.0,1,single_family_1
47838,522248800,2213 MELVIN ST,,1428666,within,0.0,1,0,0,1.0,1,single_family_1
47839,343055000,217 N GROSS ST,,1504393,within,0.0,1,0,0,1.0,1,single_family_1
47840,481357500,2220 S LAMBERT ST,,1468822,within,0.0,1,0,0,1.0,1,single_family_1
47841,322008000,2148 N 20TH ST,,1005587,within,0.0,1,0,0,,2,multifamily_unknown
47843,282090100,2519 N CORLIES ST,,1210554,within,0.0,1,0,0,1.0,1,single_family_1
47844,394180300,2411 S 11TH ST,,1476611,within,0.0,1,0,0,1.0,1,single_family_1
47845,21048500,1016 MONTROSE ST,,1469000,within,0.0,1,0,0,1.0,1,single_family_1
47847,881098300,109 W QUEEN LN,,1221431,within,0.0,1,0,0,,5,apartment_gt4_unknown
47850,773061000,1900 S BROAD ST,,1496957,within,0.0,0,1,0,0.0,0,non_residential
47851,871575710,4938 N 5TH ST,,1219440,within,0.0,1,1,0,,1,residential_unknown
47853,132066700,4846 N 15TH ST,,1204088,within,0.0,1,0,0,,2,multifamily_unknown
47855,421561600,4607 WHITAKER AVE,,1174677,within,0.0,1,0,0,1.0,1,single_family_1
47857,222203500,7040 CHEW AVE,,1221416,within,0.0,1,0,0,,2,multifamily_unknown
47858,32151900,6246 CEDAR AVE,,1508835,within,0.0,1,0,0,1.0,1,single_family_1
47859,402241000,6212 DICKENS AVE,,1417606,within,0.0,1,0,0,1.0,1,single_family_1
47860,611067200,6108 N 4TH ST,,1137930,within,0.0,1,0,0,1.0,1,single_family_1
47861,401127500,5728 KINGSESSING AVE,,1418370,within,0.0,1,0,0,1.0,1,single_family_1
47863,57012010,933-37 N FRONT ST,2,1076773,within,0.0,1,0,0,1.0,1,single_family_1
47864,571166000,8947 E ROOSEVELT BLVD,,1364042,within,0.0,1,0,0,1.0,1,single_family_1
47866,41225500,5502 MASTER ST,,1435555,within,0.0,1,0,0,1.0,1,single_family_1
47868,351037900,744 MARLEY RD,,1282271,within,0.0,1,0,0,1.0,1,single_family_1
47869,353248600,7120 RISING SUN AVE,,1347204,within,0.0,1,0,0,,2,multifamily_unknown
47870,403255700,6859 UPLAND ST,,1473972,within,0.0,1,0,0,,2,multifamily_unknown
47871,412339600,7027 GLENLOCH ST,,1354268,within,0.0,1,0,0,1.0,1,single_family_1
47874,382236300,3313 CRESSON ST,,1005793,within,0.0,1,0,0,1.0,1,single_family_1
47875,583111676,13050 BLAKESLEE DR,,1340209,within,0.0,1,0,0,,2,multifamily_unknown
47876,662279600,126 MEADOW LN,,1262842,within,0.0,1,0,0,1.0,1,single_family_1
47877,611234900,130 ROSEMAR ST,,1090756,within,0.0,1,0,0,1.0,1,single_family_1
47878,884344385,1518-22 SELLERS ST,,1224922,within,0.0,0,0,0,0.0,0,non_residential
47879,401016200,2061 S ALDEN ST,,1440717,within,0.0,1,0,0,1.0,1,single_family_1
47880,888088918,2010 SPRUCE ST,4,1502549,within,0.0,1,0,0,1.0,1,single_family_1
47881,362084900,2740 WHARTON ST,,1452498,within,0.0,1,0,0,1.0,1,single_family_1
